id,tutorial_detail_id,slide,slide_user_id,slide_status,code,code_user_id,code_status,assignment,assignment_user_id,assignment_status,prerequisite_id,prerequisite_user_id,prerequisite_status,keyword,keyword_user_id,keyword_status,created,updated,additional_material,additional_material_status,additional_material_user_id
90,90,Cookies-Part-1-Slides.zip,1479,4,Cookies-Part-1-Codefiles.zip,7,4,Cookies-Part-1-Assignment.pdf,1479,4,89,1479,4,"PHP-and-MySQL, Cookies, Giving expiry date to cookies, print ou specific cookies, Sessions, setcookie function, video tutorial.",1,4,2014-07-27 13:07:46,2018-06-28 05:59:29,,6,1479
91,91,Cookies-Part-2-Slides.zip,1479,4,Cookies-Part-2-Codefiles.zip,7,4,Cookies-Part-2-Assignment.pdf,1479,4,90,1479,4,"PHP-and-MySQL, Print out Cookies, isset function, To Unset cookies, video tutorial.",1,4,2014-07-27 13:07:46,2018-06-28 06:02:55,,6,1479
92,92,Sessions-Slides.zip,1479,4,Sessions-Codefiles.zip,7,4,Sessions-Assignment.pdf,1479,4,91,1479,4,"PHP-and-MySQL, Sessions, session_start functions, video tutorial.",1,4,2014-07-27 13:07:46,2018-06-28 06:35:23,,6,1479
93,93,MD5-Encryption-Slides.zip,1479,4,MD5-Encryption-Codefiles.zip,7,4,MD5-Encryption-Assignment.pdf,1479,4,92,1479,4,"PHP-and-MySQL, Php security,MD5 function, Encryption, video tutorial.",1,4,2014-07-27 13:07:46,2018-06-28 06:26:15,,6,1479
94,94,Sending-Email-Part-1-Slides.zip,1479,4,Sending-Email-Part-1-Codefiles.zip,7,4,Sending-Email-Part-1-Assignment.pdf,1479,4,93,1479,4,"PHP-and-MySQL, Creating email script, mail function, Sending email, video tutorial.",1,4,2014-07-27 13:07:46,2018-06-28 06:34:07,,6,1479
95,95,Sending-Email-Part-2-Slides.zip,1479,4,Sending-Email-Part-2-Codefiles.zip,7,4,Sending-Email-Part-2-Assignment.pdf,1479,4,94,1479,4,"PHP-and-MySQL, Checking conditions, string-length function, namelen amd messagelen function, video tutorial.",1,4,2014-07-27 13:07:47,2018-06-28 06:34:37,,6,1479
96,96,Sending-Email-Part-3-Slides.zip,1479,4,Sending-Email-Part-3-Codefiles.zip,1479,4,Sending-Email-Part-3-Assignment.pdf,1479,4,95,1479,4,"PHP-and-MySQL, Fixing Headers, video tutorial.",1,4,2014-07-27 13:07:47,2014-07-27 13:15:53,,0,
97,97,Simple-Visitor-Counter-Slides.zip,1479,4,Simple-Visitor-Counter-Codefiles.zip,7,4,Simple-Visitor-Counter-Assignment.pdf,1479,4,209,1479,4,"PHP-and-MySQL, Page counter, File storage, video tutorial.",1,4,2014-07-27 13:07:47,2018-06-28 06:36:27,,6,1479
98,98,PHP-String-Functions-Part-1-Slides.zip,1479,4,PHP-String-Functions-Part-1-Codefiles.zip,7,4,PHP-String-Functions-Part-1-Assignment.pdf,1479,4,97,1479,4,"PHP-and-MySQL, String functions, strlen, explode fuction, implode function , video tutorial.",1,4,2014-07-27 13:07:47,2018-06-28 06:32:59,,6,1479
99,99,Editing-a-spoken-tutorial-using-Movie-Maker-Slides.zip,1479,4,"",1479,6,"",1479,6,201,1479,4,"Basics of editing a video, Windows Movie Maker, video tutorial, Spoken-Tutorial-Technology.",1,4,2014-07-27 13:07:48,2014-09-05 12:34:03,,6,1479
100,100,PHP-String-Functions-Part-2-Slides.zip,1479,4,PHP-String-Functions-Part-2-Codefiles.zip,7,4,PHP-String-Functions-Part-2-Assignment.pdf,1479,4,98,1479,4,"PHP-and-MySQL, String functions, strrev function, str to lower and str to upper, sub-string count, video tutorial.",1,4,2014-07-27 13:07:48,2018-06-28 06:33:29,,6,1479
101,101,Creation-of-a-spoken-tutorial-using-recordMyDesktop-Slides.zip,1479,4,"",1479,6,"",1479,6,,1479,6,"recordmyDesktop, screencast, linux, video tutorial , Spoken-Tutorial-Technology.",1,4,2014-07-27 13:07:48,2014-09-05 12:31:21,,6,1479
102,102,Dubbing-a-spoken-tutorial-using-Audacity-and-ffmpeg-Slides.zip,1479,4,"",1479,6,"",1479,6,101,1479,4,"Audacity, ffmpeg, audio, video, merge, video tutorial, Spoken-Tutorial-Technology.",1,4,2014-07-27 13:07:48,2014-09-05 12:34:42,,6,1479
103,103,Display-Images-from-a-Directory-Slides.zip,1479,4,Display-Images-from-a-Directory-Codefiles.zip,7,4,Display-Images-from-a-Directory-Assignment.pdf,1479,4,100,1479,4,"PHP-and-MySQL, Listing files, Manipulating files, Image tag, Displaying images from directory, video tutorial.",1,4,2014-07-27 13:07:48,2018-06-28 05:55:24,,6,1479
104,104,Guidelines-for-a-Campus-Ambassador-Slides.zip,1479,4,"",1479,6,"",1479,6,200,1479,4,"Campus Ambassador Program, Eligibility, Responsibilities and Benefits for a Campus Ambassador, video tutorial, Spoken-Tutorial-Technology.",1,4,2014-07-27 13:07:48,2014-09-05 12:36:21,,6,1479
105,105,User-Login-Part-1-Slides.zip,1479,4,User-Login-Part-1-Codefiles.zip,7,4,User-Login-Part-1-Assignment.pdf,1479,4,103,1479,4,"PHP-and-MySQL, Checking Username and password, video tutorial.functions.",1,4,2014-07-27 13:07:48,2018-06-28 06:37:58,,0,
106,106,User-Login-Part-2-Slides.zip,1479,4,User-Login-Part-2-Codefiles.zip,7,4,User-Login-Part-2-Assignment.pdf,1479,4,105,1479,4,"PHP-and-MySQL, Editing login page to connect database, video tutorial.",1,4,2014-07-27 13:07:48,2018-06-28 06:38:27,,6,1479
107,107,Guidelines-for-recording-and-narration-Slides.zip,1479,4,"",1479,6,"",1479,6,200,1479,4,"Guidelines, Recording, Narration, video tutorial.",1,4,2014-07-27 13:07:49,2014-09-05 12:35:44,,6,1479
108,108,User-Login-Part-3-Slides.zip,1479,4,User-Login-Part-3-Codefiles.zip,7,4,User-Login-Part-3-Assignment.pdf,1479,4,106,1479,4,"PHP-and-MySQL, User login, session start function, video tutorial.",1,4,2014-07-27 13:07:49,2018-06-28 06:38:54,,6,1479
109,109,Ubuntu-Desktop-14.04-Slides.zip,24770,4,"",1479,6,Ubuntu-Desktop-14.04-Assignment.txt,24770,4,,1479,6,"linux, ubuntu, overview, desktop, gnu/linux, system settings,  video tutorial, themes, various application.",24770,4,2014-07-27 13:07:49,2015-06-29 10:10:01,,6,24770
110,110,User-Password-Change-Part-2-Slides.zip,1479,4,User-Password-Change-Part-2-Codefiles.zip,1479,4,User-Password-Change-Part-2-Assignment.pdf,1479,4,211,1479,4,"PHP-and-MySQL, Changing passwords, video tutorial.",1,4,2014-07-27 13:07:49,2014-09-05 11:45:29,,6,1479
111,111,User-Registration-Part-1-Slides.zip,1479,4,User-Registration-Part-1-Codefiles.zip,7,4,User-Registration-Part-1-Assignment.pdf,1479,4,212,1479,4,"PHP-and-MySQL, Creating User reistration form, To register into mysql database, video tutorial.",1,4,2014-07-27 13:07:49,2018-06-28 06:40:06,,6,1479
112,112,User-Registration-Part-2-Slides.zip,1479,4,User-Registration-Part-2-Codefiles.zip,7,4,User-Registration-Part-2-Assignment.pdf,1479,4,111,1479,4,"PHP-and-MySQL, Stripting  tags of user name and password, Encrypting passwords, video tutorial.",1,4,2014-07-27 13:07:49,2018-06-28 06:40:36,,6,1479
113,113,User-Registration-Part-3-Slides.zip,1479,4,User-Registration-Part-3-Codefiles.zip,7,4,User-Registration-Part-3-Assignment.pdf,1479,4,112,1479,4,"PHP-and-MySQL, start registration process, set the ""date"" using the date function, setting min and max limit for string length, password matching, video tutorial.",1,4,2014-07-27 13:07:50,2018-06-28 06:41:20,,6,1479
114,114,User-Registration-Part-4-Slides.zip,1479,4,User-Registration-Part-4-Codefiles.zip,1479,4,User-Registration-Part-4-Assignment.pdf,1479,4,113,1479,4,"PHP-and-MySQL, User registration, Registering in database, video tutorial.",1,4,2014-07-27 13:07:50,2014-07-27 13:15:54,,6,1479
115,115,User-Registration-Part-5-Slides.zip,1479,4,User-Registration-Part-5-Codefiles.zip,1479,4,User-Registration-Part-5-Assignment.pdf,1479,4,114,1479,4,"PHP-and-MySQL, Comparing an md5 encrypted password to another md5 encrypted password, password which is cut short, video tutorial.",1,4,2014-07-27 13:07:50,2014-07-27 13:15:54,,6,1479
116,116,User-Registration-Part-6-Slides.zip,1479,4,User-Registration-Part-6-Codefiles.zip,7,4,User-Registration-Part-6-Assignment.pdf,1479,4,115,1479,4,"PHP-and-MySQL, Check the existence of the username, Add a ""str to lower"" function, video tutorial.",1,4,2014-07-27 13:07:51,2018-06-28 06:41:42,,6,1479
117,117,Synaptic-Package-Manager-Slides.zip,1479,4,"",1479,6,Synaptic-Package-Manager-Assignment.txt,1479,4,109,1479,4,"Linux, Synaptic, Repository, Administrative, video tutorial",1,4,2014-07-27 13:07:51,2014-11-24 05:14:09,,6,1479
118,118,XAMPP-in-Windows-Slides.zip,1479,4,XAMPP-in-Windows-Codefiles.zip,1479,4,XAMPP-in-Windows-Assignment.pdf,1479,4,,1479,0,"XAMPP, Installation of Webserver, PHP,and MYSQL, video tutorial.   ",1,4,2014-07-27 13:07:51,2014-07-27 13:07:51,,6,1479
119,119,XAMPP-in-Linux-Slides.zip,29958,4,XAMPP-in-Linux-Codefiles.zip,29958,4,XAMPP-in-Linux-Assignment.pdf,1479,6,109,29958,4,"XAMPP Video Tutorial, Apache, LAMPP, Web Server",29958,4,2014-07-27 13:07:51,2015-03-20 03:48:44,,6,29958
120,120,An-Image-For-The-Web-Slides.zip,1479,4,"",1479,6,"",1479,6,,1479,6,"GIMP, Preparing  image for the web, Rotating an image, resizing an image, Cropping, video tutorial.",1,4,2014-07-27 13:07:51,2014-09-05 10:09:31,,6,1479
121,121,Using-the-plot-command-interactively-Slides.zip,1479,4,"",1479,6,Using-the-plot-command-interactively-Assignment.txt,7,4,125,1479,4,"Python, Creating simple plots of mathematical functions,  Using figure window to study plots, video tutorial.",1,4,2014-07-27 13:07:51,2018-05-17 06:31:57,,6,1479
122,122,Setting-Up-GIMP-Slides.zip,1479,4,"",1479,6,"",1479,6,120,1479,4,"GIMP, Setting up Gimp, Layers, Command Central, video tutorial.",1,4,2014-07-27 13:07:52,2014-07-27 13:15:46,,6,1479
123,123,Rotating-And-Cropping-An-Image-Slides.zip,1479,4,"",1479,6,"",1479,6,122,1479,4,"GIMP, Rotating image, cropping an  Image, Raw images, Post processing, histogram,   video tutorial.",1,4,2014-07-27 13:07:52,2014-07-27 13:15:46,,6,1479
124,124,Adjusting-Colours-Using-Layers-Slides.zip,1479,4,"",1479,6,"",1479,6,123,1479,4,"GIMP, Adjusting Colours using layers,filter with layers , Multiply mode, opacity slider,  video tutorial.",1,4,2014-07-27 13:07:52,2014-07-27 13:15:46,,6,1479
125,125,Getting-started-with-ipython-Slides.zip,1479,4,"",1479,6,Getting-started-with-ipython-Assignment.txt,7,4,,1479,6,"Python, Invoke and Quit ipython interpreter, Tab completion, Navigation in the history of ipython, interrupt incomplete commands, video tutorial.",1,4,2014-07-27 13:07:52,2018-05-17 06:24:29,,6,1479
126,126,Using-Layers-Healing-Cloning-Tools-Slides.zip,1479,4,"",1479,6,"",1479,6,124,1479,4,"GIMP, Layers mask, Healing tool, clone tool, blent tool,  video tutorial.",1,4,2014-07-27 13:07:52,2014-07-27 13:15:46,,6,1479
127,127,Triptychs-In-A-New-Way-Slides.zip,1479,4,Triptychs-In-A-New-Way-Codefiles.zip,1479,4,"",1479,6,126,1479,4,"GIMP, Triptychs, revealing the image  video tutorial.",1,4,2014-07-27 13:07:52,2015-01-19 09:31:14,,6,1479
128,128,Drawing-Tools-Slides.zip,1479,4,"",1479,6,"",1479,6,127,1479,4,"GIMP, Drawing tools, pencil, paintbrush, drawing fine lines brushes, video tutorial.",1,4,2014-07-27 13:07:53,2015-01-19 09:34:18,,6,1479
129,129,Sketching-Slides.zip,1479,4,Sketching-Codefiles.zip,1479,4,"",1479,6,128,1479,4,"GIMP, Sketch effects,  increasing  the contrast in the image, making border to image, Filters,  inverting the colours, adding blur, Merging Layers, drawing tools, video tutorial.",1,4,2014-07-27 13:07:53,2014-07-27 13:15:46,,0,
130,130,Brushes-Slides.zip,1479,4,"",1479,6,"",1479,6,129,1479,4,"GIMP, Paint brush, parametric brushes, painting , video tutorial.",1,4,2014-07-27 13:07:53,2015-01-19 09:34:29,,6,1479
131,131,Colours-And-Dialogs-Slides.zip,1479,4,"",1479,6,"",1479,6,130,1479,4,"GIMP, Colour dialog,foreground and background color dialog, Hue slider, video tutorial.",1,4,2014-07-27 13:07:53,2015-01-19 09:34:38,,6,1479
132,132,Selecting-Sections-Part-1-Slides.zip,1479,4,"",1479,6,"",1479,6,131,1479,4,"GIMP, Selecting Selections, channel, Deselecting selections, video tutorial.",1,4,2014-07-27 13:07:53,2015-01-19 09:34:46,,6,1479
133,133,Selecting-Sections-Part-2-Slides.zip,1479,4,"",1479,6,"",1479,6,132,1479,4,"GIMP, Fuzzy Select tool, video tutorial.",1,4,2014-07-27 13:07:53,2015-01-19 09:34:54,,6,1479
134,134,The-Curves-Tool-Slides.zip,1479,4,"",1479,6,"",1479,6,133,1479,4,"GIMP, Curves tool, S curve, Linear Mode and Logarithmic Mode, video tutorial.",1,4,2014-07-27 13:07:53,2014-07-27 13:15:46,,6,1479
135,135,Two-Minutes-Edit-Slides.zip,1479,4,Two-Minutes-Edit-Codefiles.zip,1479,4,"",1479,6,134,1479,4,"GIMP, Editing image, crop tool,video tutorial.",1,4,2014-07-27 13:07:54,2014-07-27 13:15:46,,6,1479
136,136,Embellishing-a-plot-Slides.zip,1479,4,"",1479,6,Embellishing-a-plot-Assignment.txt,7,4,121,1479,4,"Python, Modifying attributes, Adding annotations to the plot, To Set and Get the limits of axes, video tutorial.",1,4,2014-07-27 13:07:54,2018-05-17 06:23:22,,6,1479
137,137,Drawing-Simple-Figures-Slides.zip,1479,4,"",1479,6,"",1479,6,135,1479,4,"GIMP, Drawing straight line and  square, video tutorial.",1,4,2014-07-27 13:07:54,2014-07-27 13:15:46,,6,1479
138,138,Resolutions-Slides.zip,1479,4,"",1479,6,"",1479,6,137,1479,4,"GIMP, Resolutions, video tutorial.",1,4,2014-07-27 13:07:54,2014-07-27 13:15:46,,6,1479
139,139,Saving-plots-Slides.zip,1479,4,"",1479,6,Saving-plots-Assignment.txt,7,4,136,1479,4,"Python, Saving plots using savefig() function and different formats, video tutorial.",1,4,2014-07-27 13:07:54,2018-05-17 06:29:49,,6,1479
140,140,Multiple-plots-Slides.zip,1479,4,"",1479,6,Multiple-plots-Assignment.txt,7,4,139,1479,4,"Python, Drawing multiple plots, Figure and legend command, Creating and switching between subplots, video tutorial.",1,4,2014-07-27 13:07:54,2018-05-17 06:28:34,,6,1479
141,141,Additional-features-of-IPython-Slides.zip,1479,4,"",1479,6,Additional-features-of-IPython-Assignment.txt,7,4,140,1479,4,"Python, Retriving ipython, Viewing and savinga part of history, Running a script within ipython, video tutorial.",1,4,2014-07-27 13:07:54,2018-05-17 06:22:16,,6,1479
142,142,Getting-started-with-functions-Slides.zip,1479,4,"",1479,6,Getting-started-with-functions-Assignment.txt,7,4,173,1479,4,"Python, Function, Function with arguments, docstrings, function return value, Reading and understanding code, video tutorial.",1,4,2014-07-27 13:07:55,2018-05-17 06:24:19,,6,1479
143,143,Advanced-features-of-functions-Slides.zip,1479,4,"",1479,6,Advanced-features-of-functions-Assignment.txt,7,4,142,1479,4,"Python, Assigning default values to arguments, Keywords arguments, built-in  functions, scientific computing libraries, video tutorial.",1,4,2014-07-27 13:07:55,2018-05-17 06:22:27,,6,1479
144,144,Using-python-modules-Slides.zip,1479,4,Using-python-modules-Codefiles.zip,1479,4,Using-python-modules-Assignment.txt,7,4,143,1479,4,"Python, Execution of phython scripts, Using import in script, Importing scipy and pylab modules, phyton standard modules and 3rd party modules, video tutorial.",1,4,2014-07-27 13:07:55,2018-05-17 06:31:19,,6,1479
145,145,Writing-python-scripts-Slides.zip,1479,4,"",1479,6,Writing-python-scripts-Assignment.txt,7,4,144,1479,4,"Python, Importing, Python modules,  video tutorial.",1,4,2014-07-27 13:07:55,2018-05-17 06:32:08,,6,1479
146,146,Introduction-Slides.zip,1479,4,"",7,6,"",1479,6,,1,0,"Libreoffice Base, Relational database, To create database and table, video tutorial.",1,4,2014-07-27 13:07:55,2014-07-27 13:07:55,,6,1479
147,147,Tables-and-Relationships-Slides.zip,1479,4,Tables-and-Relationships-Codefiles.zip,7,4,Tables-and-Relationships-Assignment.txt,7,4,146,1479,4,"Libreoffice Base, Add data to a table, Define and create relationships, video tutorial.",1,4,2014-07-27 13:07:55,2018-05-17 07:07:53,,0,
148,148,How-To-Fix-An-Underexposed-Image-Slides.zip,1479,4,How-To-Fix-An-Underexposed-Image-Codefiles.zip,1479,4,"",1479,6,138,1479,4,"GIMP,To fix underexposed image, Rotating an image, Croping an image, video tutorial.",1,4,2014-07-27 13:07:55,2014-07-27 13:15:46,,6,1479
149,149,Testing-and-debugging-Slides.zip,1479,4,Testing-and-debugging-Codefiles.zip,1479,4,Testing-and-debugging-Assignment.txt,7,4,145,1479,4,"Python, Software testing, Automate tests, Handling Errors and Exceptions, Standards followed by the python Community, video tutorial.",1,4,2014-07-27 13:07:56,2018-05-17 06:30:58,,6,1479
150,150,Adjusting-Colours-with-Curves-Tool-Slides.zip,1479,4,Adjusting-Colours-with-Curves-Tool-Codefiles.zip,1479,4,"",1479,6,148,1479,4,"GIMP, Adjusting colours with curves tool, Dodg and burn, video tutorial.",1,4,2014-07-27 13:07:56,2014-07-27 13:15:46,,6,1479
151,151,Easy-Animation-Slides.zip,1479,4,"",1479,6,"",1479,6,150,1479,4,"GIMP, Simple Animation, Recreating animation, video tutorial.",1,4,2014-07-27 13:07:56,2015-01-19 09:35:08,,6,1479
152,152,Modify-a-simple-form-Slides.zip,1479,4,Modify-a-simple-form-Codefiles.zip,7,4,Modify-a-simple-form-Assignment.txt,7,4,153,1479,4,"Libreoffice Base, Enter data in a form, Modify a form, video tutorial.",1,4,2014-07-27 13:07:56,2018-05-17 07:08:48,,6,1479
153,153,Create-a-simple-form-Slides.zip,1479,4,Create-a-simple-form-Codefiles.zip,7,4,"",1479,6,147,1479,4,"Libreoffice Base, Form, Creating a form using Wizard, video tutorial.",1,4,2014-07-27 13:07:56,2014-09-05 10:28:15,,6,1479
154,154,Getting-started-with-lists-Slides.zip,1479,4,"",1479,6,Getting-started-with-lists-Assignment.txt,7,4,223,1479,4,"Python, Creating lists, Accessing list elements, Appending elements to lists, Deleting elements, video tutorial.",1,4,2014-07-27 13:07:57,2018-05-17 06:24:57,,6,1479
155,155,Build-a-complex-form-with-form-controls-Slides.zip,1479,4,Build-a-complex-form-with-form-controls-Codefiles.zip,7,4,"",1479,6,153,1479,4,"Libreoffice Base,Building a complex form, modifying the form, video tutorial.",1,4,2014-07-27 13:07:57,2014-07-27 13:15:48,,6,1479
156,156,Add-List-Box-form-control-to-a-form-Slides.zip,1479,4,Add-List-Box-form-control-to-a-form-Codefiles.zip,7,4,Add-List-Box-form-control-to-a-form-Assignment.txt,7,4,155,1479,4,"Libreoffice Base, Adding list box form control to a form, video tutorial.",1,4,2014-07-27 13:07:57,2018-05-17 07:09:18,,6,1479
157,157,Comics-Slides.zip,1479,4,Comics-Codefiles.zip,1479,4,"",1479,6,151,1479,4,"GIMP, Comics, video tutorial.",1,4,2014-07-27 13:07:57,2015-04-29 09:02:15,,6,1479
158,158,Add-Push-Button-to-a-form-Slides.zip,1479,4,Add-Push-Button-to-a-form-Codefiles.zip,7,4,Add-Push-Button-to-a-form-Assignment.txt,7,4,156,1479,4,"Libreoffice Base, To add push button to a form, video tutorial.",1,4,2014-07-27 13:07:57,2018-05-17 07:09:37,,6,1479
159,159,Parsing-data-Slides.zip,1479,4,Parsing-data-Codefiles.zip,1479,4,Parsing-data-Assignment.txt,7,4,226,1479,4,"Python, Spliting a string, Removing the whitespace, Converting the datatypes, video tutorial.",1,4,2014-07-27 13:07:57,2018-05-17 06:29:06,,6,1479
160,160,Selective-Sharpening-Slides.zip,1479,4,"",1479,6,"",1479,6,157,1479,4,"GIMP, Selective Sharpening,control the amount the effect,  resource about sharpening, video tutorial.",1,4,2014-07-27 13:07:58,2014-07-27 13:15:46,,6,1479
161,161,Create-queries-using-Query-Wizard-Slides.zip,1479,4,Create-queries-using-Query-Wizard-Codefiles.zip,7,4,Create-queries-using-Query-Wizard-Assignment.txt,7,4,163,1479,4,"Libreoffice Base, Create simple queries using the query wizard,  Selecting fields, To set and sorting fields, video tutorial.",1,4,2014-07-27 13:07:58,2018-05-17 07:10:06,,6,1479
162,162,Statistics-Slides.zip,1479,4,Statistics-Codefiles.zip,1479,4,Statistics-Assignment.txt,7,4,159,1479,4,"Python, Statistical operations, mean, median, standard deviation, video tutorial.",1,4,2014-07-27 13:07:58,2018-05-17 06:30:35,,6,1479
163,163,Enter-and-update-data-in-a-form-Slides.zip,1479,4,Enter-and-update-data-in-a-form-Codefiles.zip,7,4,Enter-and-update-data-in-a-form-Assignment.txt,7,4,158,1479,4,"Libreoffice Base, To enter and update data to a form, video tutorial.",1,4,2014-07-27 13:07:58,2018-05-17 07:09:51,,6,1479
164,164,Create-queries-using-Design-View-Slides.zip,1479,4,Create-queries-using-Design-View-Codefiles.zip,7,4,Create-queries-using-Design-View-Assignment.txt,7,4,163,1479,4,"Libreoffice Base, Create queries using Design View, Add tables, Select fields,  Aliases, video tutorial.",1,4,2014-07-27 13:07:58,2018-05-17 07:10:34,,6,1479
165,165,Modify-a-Report-Slides.zip,1479,4,Modify-a-Report-Codefiles.zip,7,4,"",1479,6,310,1479,4,"Libreoffice Base, Modifying a  report, Look and feel of the report, video tutorial.",1,4,2014-07-27 13:07:58,2014-09-05 10:37:27,,6,1479
166,166,Questions-And-Answers-Slides.zip,1479,4,"",1479,6,"",1479,6,160,1479,4,"GIMP, Questions and answers edition, video tutorial.",1,4,2014-07-27 13:07:58,2014-07-27 13:15:46,,6,1479
